Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,12/18/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Iran, Islamic Rep.",IRN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,35.01945525,36.10185906,37.18426286,38.26666667,39.34907047,40.43212278,41.51465629,42.5971898,43.6797233,44.76225681,45.84479032,46.92732382,48.00985733,49.09239083,50.17492434,51.25745785,52.33791613,53.42031993,54.50272374,59.5459144,64.58910506,65.44513619,66.30116732,67.15719844,68.01322957,68.8692607,69.76478599,70.66031128,71.55583658,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,72.33463035,,
Iraq,IRQ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,115.2272727,115.3607955,115.4943182,115.6278409,115.7613636,115.8948864,116.0227273,116.1505682,116.2784091,116.40625,116.5340909,117.5454545,118.5568182,119.5681818,120.5795455,121.5909091,128.1818182,134.7727273,141.3636364,147.9545455,154.5454545,161.1363636,167.70625,174.2971591,180.8880682,187.4789773,182.2020698,176.9251623,171.6482549,166.3713474,161.0944399,155.8175325,150.540625,145.2637175,139.9868101,134.7099026,129.4329951,124.1418831,118.8649756,113.5880682,99.15909091,109.4034091,122.3380682,95.35227273,160.8352273,160.8352273,,
Iceland,ISL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,0.063529412,0.064,0.064470588,0.064941176,0.065411765,0.065882353,0.072352941,0.078823529,0.085294118,0.091764706,0.098235294,0.098235294,0.098235294,0.097941176,0.097647059,0.097352941,0.097058824,0.096764706,0.096470588,0.096176471,0.095882353,0.096470588,0.097058824,0.097058824,0.097058824,0.106681373,0.116303922,0.125926471,0.13554902,0.145171569,0.154794118,0.163926471,0.172941176,0.171235294,0.162,0.164411765,0.152941176,0.170588235,0.170588235,0.170588235,0.170588235,,
Israel,ISR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,205.79,207.4133333,208.8266667,210.24,211.6533333,213.0666667,214.48,215.8933333,217.3066667,218.52,219.7333333,223.8533333,227.9733333,230.9155556,233.8577778,236.8,235.2666667,226.1333333,222,217.8666667,209.6533333,208.2666667,206.88,205.4933333,204.1066667,204.32,206.48,208.64,210.8,212.96,215.12,210.46,205.8,229.3333333,189.2,187.4444444,185.6888889,183.9333333,182.1777778,180.4222222,178.6666667,173.4933333,168.32,163.0666667,157.8666667,152.8,159.8666667,160.1333333,148.2666667,155.2,170.1333333,,
Italy,ITA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,22.79452055,23.08814873,23.38177691,23.67540509,23.96903327,24.26266145,24.55519374,24.84772603,25.14025832,25.43279061,25.7253229,25.41204697,25.09877104,24.78549511,24.47221918,24.15894325,23.84457143,23.50280235,23.17979126,22.85678017,22.53376908,22.8078417,23.08191433,23.35598695,23.63005958,23.9041322,24.17820483,24.45227745,24.72635008,24.6929863,24.68631963,23.77410905,22.86189847,21.94968789,21.03747731,20.09951331,19.2049283,18.31034329,29.34907154,18.40735722,18.46627514,18.52519307,18.58411099,18.62111111,18.61469711,18.60828311,18.55803349,18.50778387,18.45753425,18.54520548,18.43561644,,
Jamaica,JAM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.569712649,8.843600269,9.11748789,9.39137551,9.66526313,9.93915075,10.21303837,10.48692599,10.76081361,11.03470123,11.30858885,11.58247647,11.85636409,12.13025171,12.40413933,12.67802695,12.95191457,13.22580219,13.49968981,13.77357743,14.04746505,14.32135267,7.668853368,12.4734362,12.4734362,12.4734362,12.4734362,12.4734362,,
Jordan,JOR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,66.12903226,68.59237537,71.05571848,73.51906158,75.98240469,78.4457478,80.90909091,83.37243402,85.83577713,88.29912023,90.76246334,98.47507331,106.1876833,113.9002933,121.6129032,122.4340176,129.8491831,137.2643485,133.8474026,130.6284039,127.4094051,124.1904064,120.9714076,117.771261,113.5447214,109.3181818,102.3617512,108.3085463,108.9767491,117.7094679,127.0087977,134.457478,136.6568915,136.0703812,126.5395894,130.9384164,116.7155425,124.4868035,132.111437,142.1994135,127.3020528,132.4926686,132.9765396,135.3372434,138.0997067,138.0997067,,
Japan,JPN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,20.51162791,20.57666667,20.64170543,20.70674419,20.77178295,20.83682171,20.90186047,20.96689922,21.03193798,21.09697674,21.1620155,21.20891473,21.25581395,21.06046512,20.86511628,20.66046512,20.70116279,20.74186047,20.83565891,20.92945736,21.02325581,20.33139535,19.63953488,19.56046512,19.48139535,19.40232558,19.32325581,19.24418605,19.06651163,18.88883721,18.83827243,18.78770764,18.73714286,18.68657807,18.63601329,18.5854485,18.53488372,18.44186047,18.39534884,18.23255814,18.23255814,,
Kazakhstan,KAZ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.65656566,50.74902875,49.84149184,45.9039627,41.96643357,38.02890443,34.09137529,32.63403263,32.36985237,34.59207459,35.67987568,36.73659674,38.53923854,33.00699301,35.44677545,31.81041181,33.47319347,37.000777,34.11033411,33.24009324,35.01165501,35.86635587,33.65967366,33.61305361,34.88733489,36.58430458,36.54390054,38.20512821,,
Kenya,KEN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.898550725,9.66228168,9.426012635,9.18974359,8.953474545,8.7172055,8.480936455,8.24466741,8.008398365,7.77212932,7.535860275,8.759816673,9.983773071,11.20772947,11.82746722,12.44720497,13.06694272,13.68668047,14.30641822,14.92615597,15.54589372,15.54782609,15.54975845,15.55169082,15.55362319,15.55555556,19.47826087,19.47826087,19.47826087,19.47826087,19.47826087,,
Kyrgyz Republic,KGZ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.00817494,20.10695551,20.20573609,20.30451666,20.40329723,20.5020778,20.60085837,19.7925608,18.98426323,18.17596567,17.3676681,16.55937053,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,15.75107296,,
Cambodia,KHM,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,1.810945274,,
Kiribati,KIR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.83333333,50.83333333,50.83333333,50.83333333,50.83333333,50.83333333,50.83333333,50.83333333,50.83333333,,
"Korea, Rep.",KOR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.71935235,32.79215773,33.8649631,34.93776848,36.01057385,37.08337923,38.1561846,39.22898998,40.37872012,41.52845027,42.67818042,43.82791056,44.97764071,44.9925469,45.0074531,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,45.02235929,,
Kuwait,KWT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.367526882,2.398373909,2.465313876,2.482841055,2.519366718,2.551328617,2.558251283,,
Lao PDR,LAO,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.834558824,2.072478992,2.31039916,2.548319328,2.786239496,3.024159664,3.262079832,3.5,3.737920168,3.975840336,4.12289916,4.023109244,3.844537815,3.844537815,3.860294118,3.860294118,,
Lebanon,LBN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,15.64583333,16.24013158,16.83004386,17.42872807,18.01425439,18.61732456,19.19846491,19.80592105,20.4002193,20.99451754,21.58881579,22.18311404,22.77741228,23.37171053,23.96600877,24.56030702,25.1129386,25.71162281,26.30153509,26.89583333,27.38194444,27.86805556,28.35416667,28.84027778,29.32638889,26.375,25.8625,25.35,24.8375,24.325,22.83333333,24.325,25.81666667,27.30833333,28.8,30.29166667,31.78333333,33.275,34.76666667,36.25833333,37.75,37.75,37.75,37.75,37.75,37.75,,
Liberia,LBR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,0.065030769,0.065061538,0.065092308,0.065123077,0.065153846,0.065184615,0.065215385,0.065246154,0.065276923,0.065307692,0.065338462,0.065369231,0.0654,0.06691,0.06842,0.06993,0.07144,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,0.07295,,
Libya,LBY,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,171.4285714,179.1428571,186.8571429,194.5714286,202.2857143,210,257,304,351,398,445,492,539,586,633,680,674.2857143,668.5714286,662.8571429,657.1428571,650.6114286,644.08,637.5485714,628.4457143,621.9142857,615.4285714,631.9571429,648.4857143,665.0142857,681.5428571,698.0714286,715.0816327,732.0918367,749.1020408,766.1122449,783.122449,800.1326531,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,817.1428571,,
St. Lucia,LCA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,14.3,,
Latin America & Caribbean,LCN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.500833187,2.527544386,2.584880465,2.599968355,2.631410677,2.658924382,2.664883608,,
Least developed countries: UN classification,LDC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.326465887,4.344955827,4.34824719,4.338485282,4.370405903,4.375961523,4.375961523,,
Low income,LIC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.040236627,4.060361114,4.073296231,4.06705097,4.137629501,4.145968164,4.145968164,,
Liechtenstein,LIE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.50189394,19.11583333,19.72977273,20.34371212,20.95765152,21.57159091,22.1855303,22.7994697,23.41340909,24.02734848,24.64128788,24.61681818,24.59234848,24.56787879,24.54340909,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,24.51893939,,
Lower middle income,LMC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.94120944,18.10430575,18.20563225,18.50109068,18.45840064,18.22449276,18.35117018,,
Low & middle income,LMY,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.255931345,9.280447668,9.415385738,9.500653281,9.471705222,9.526148455,9.455611608,,
Lesotho,LSO,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.956022945,0.943937834,0.931852723,0.919767614,0.907682503,0.895597392,0.883512281,0.87142717,0.859342059,0.84725695,0.835171839,0.823086728,0.811001618,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,0.837476099,,
Late-demographic dividend,LTE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.813746849,5.762348821,5.872227452,5.829708802,5.8240282,5.882642854,5.702395879,,
Lithuania,LTU,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.11901682,26.41655886,24.71410091,23.01164295,21.30918499,19.60672704,17.90426908,17.24514877,16.58602846,15.92690815,15.26778784,14.95601552,14.64424321,11.99611902,9.347994825,6.699870634,4.051746442,3.472186287,2.892626132,2.313065977,2.469598965,1.991591203,1.675291074,1.645472186,1.645472186,1.645472186,,
Luxembourg,LUX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,3.48,3.634,3.788,3.942,4.096,4.25,4.194,4.138,4.082,4.026,3.97,4.516,5.062,5.608,6.154,6.7,6.6,6.5,6.4,6.3,6.2,6.1,6,5.9,5.8,5.7,5.795,5.89,5.985,6.08,5.942,5.804,5.666,5.528,5.39,5.252,5.114,4.976,4.838,4.7,4.76,4.63,4.46,4.31,4.6,4.48,4.44,4.56,5.22,4.93,4.78,,
Latvia,LVA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.397796143,2.261353798,2.124911452,1.988469107,1.852026761,1.715584416,1.57914207,1.443329398,1.398583235,1.353837072,1.309090909,1.264344746,1.219598583,1.350649351,2.331168831,1.624557261,2.178866588,1.465171192,1.393152302,0.994687131,1.04309327,1.097153878,1.069170962,1.082343566,1.054480519,1.06972255,,
"Macao SAR, China",MAC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,31.03448276,31.75862069,32.48275862,33.20689655,33.93103448,34.65517241,35.31034483,35.96551724,36.62068966,37.27586207,37.93103448,37.22758621,36.52413793,35.82068966,35.11724138,34.40206897,36.23827586,38.07448276,38.05034483,38.57448276,38.81586207,39.08993103,40.17951724,41.26910345,42.35868966,43.44827586,47.2637931,51.07931034,49.25172414,47.42413793,45.59655172,43.76896552,41.94137931,40.1137931,38.2862069,36.45862069,36.45862069,36.45862069,36.45862069,36.45862069,36.45862069,36.45862069,36.45862069,36.45862069,36.45862069,36.45862069,,
Monaco,MCO,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.1728395,114.3611111,107.5493827,100.7376543,211.3333333,91.91077441,89.8956229,87.88047138,85.86531986,53.95061728,53.45679012,53.33333333,52.59259259,52.59259259,52.71604938,52.71604938,54.62962963,53.39506173,52.5308642,52.28395062,52.4691358,51.79012346,51.66666667,51.85185185,52.03703704,51.85185185,51.66666667,51.79012346,52.22222222,,
Madagascar,MDG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,4.83768546,4.783282641,4.728879822,4.674477003,4.620074184,4.565671365,4.511268546,4.456865727,4.402462908,4.348060089,4.29365727,4.239254451,4.184851632,4.130448813,4.076045994,4.021643175,3.967240356,3.972456973,3.977673591,3.982890208,3.988106825,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,3.993323442,,
Maldives,MDV,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.33333333,11.73015867,11.74603167,11.952381,11.58730167,12.36507933,12.57142867,12.77777767,15.32051267,15.88141033,16.44230767,17.003205,17.56410267,17.66666667,17.125,16.91666667,16.70833333,16.5,14.47619033,14.873016,15.46031733,15.66666667,9.523809667,3.380952333,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,15.66666667,,
Middle East & North Africa,MEA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0990458,115.7129387,117.1534004,126.8506173,123.0256421,133.049653,133.1122336,,
Mexico,MEX,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,13.68459658,13.83375131,13.98290604,14.13206078,14.28121551,14.43037024,14.57952497,14.72867971,14.87783444,15.02698917,15.1761439,15.32529864,15.47445337,15.6236081,15.77276284,15.92191757,16.0710723,16.22022703,16.36938177,16.5185365,16.66769123,16.81684597,17.67726161,18.26405868,18.38630807,18.63080685,18.82640587,19.22982885,19.50633252,18.73838631,19.46943765,19.43276284,20.22738386,19.96332518,20.76528117,20.94376528,21.16797066,21.47677262,21.72127139,21.84621027,21.89437653,,
Marshall Islands,MHL,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.684891823,9.709757627,9.855754152,9.949113378,9.914468554,9.973177363,9.896283675,,
North Macedonia,MKD,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7962963,24.80092593,20.80555556,16.81018519,12.81481481,12.27037037,11.72592593,14.95802469,18.19012346,21.42222222,15.81481481,10.20740741,14.79907407,19.39074074,16.83333333,14.27592593,11.71851852,9.161111111,12.55076543,15.94041975,19.33007407,29.6067963,39.88351852,29.61444444,29.61444444,,
Mali,MLI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.266666667,2.718362573,3.17005848,3.621754386,4.073450292,4.525146199,4.976842105,5.428538012,5.880233918,6.331929825,6.759736842,7.18754386,7.615350877,8.043157895,8.470964912,8.505438597,8.539912281,8.574385965,8.608859649,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,8.643333333,,
Malta,MLT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,39.6039604,44.35643564,49.10891089,53.86138614,58.61386139,53.26732673,52.55445545,51.84158416,51.12871287,50.41584158,49.7029703,48.99009901,48.27722772,47.56435644,46.85148515,46.13861386,49.16548792,52.19236218,55.21923624,58.2461103,61.27298436,64.29985861,67.32673267,68.43564356,68.51485149,70.65346535,71.76237624,72.87128713,70.89108911,62.77227723,80.99009901,75.44554455,79.40594059,91.28712871,89.10891089,82.77227723,82.97029703,91.08910891,84.62300297,80.99906099,81.8599396,,
Myanmar,MMR,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.817710411,2.855829063,2.894035163,2.932066368,2.97018502,3.008303673,3.046422325,3.084540978,3.12265963,3.160778282,3.198896935,3.237015587,3.27513424,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,3.3138213,,
Middle East & North Africa (excluding high income),MNA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.4812704,105.5289186,107.1944627,116.8483347,112.7642466,123.0054062,123.0469717,,
Montenegro,MNE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.229885057,1.25464191,1.279398762,1.304155614,1.328912467,1.353669319,1.378426172,1.403183024,1.427939876,1.452696728,1.477453581,1.502210433,1.468965517,1.551724138,1.562260536,1.572796935,1.583333333,1.525191571,1.467049808,1.408908046,1.350766284,1.292624521,1.234482759,1.328735632,1.328735632,1.328735632,1.328735632,1.328735632,,
Northern Mariana Islands,MNP,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603190429,0.629667362,0.656144294,0.682621227,0.70909816,0.735575093,0.762052026,0.788528959,0.815005891,0.841482824,0.867959757,0.900638086,0.947209799,0.993781513,1.040353226,1.086924939,1.125091867,1.163258795,1.201425723,1.239592651,1.277759578,1.315926506,1.354093434,1.392260362,1.43042729,1.468594217,1.468594217,1.468594217,1.468594217,1.468594217,1.468594217,,
Mauritania,MRT,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,182.5,227.40375,272.3075,317.21125,362.115,407.01875,406.5708333,406.1229167,405.675,405.2270833,404.2791667,403.83125,403.3833333,402.9354167,402.4875,402.0395833,401.5916667,401.14375,400.6958333,400.2479167,399.8,383.7875,367.775,351.7625,335.75,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,337.05,,
Mauritius,MUS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,13.08615049,13.08615049,13.5853629,14.08457531,14.58378771,15.08300012,15.58221253,16.08142494,16.58063734,17.07984975,17.57906216,18.07827457,18.57748698,19.07669938,19.57591179,20.0751242,20.5743366,20.9305707,21.2868048,21.64303889,21.99927299,22.35550709,22.31915667,22.28280625,22.24645583,22.21010542,22.173755,23.56718769,24.96062038,26.35405307,25.73609597,25.11813886,24.7909851,22.90076336,27.84442021,22.97346419,23.15521628,20.7560887,21.15594329,22.10105416,22.53725918,22.24645583,22.53725918,22.173755,21.48309706,21.62849873,22.06470374,,
Malawi,MWI,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.799256506,6.109304007,6.419351507,6.729399009,7.03944651,7.349494011,7.659541512,7.974814126,8.290086741,8.328872367,8.367657993,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,8.406443618,,
Malaysia,MYS,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.743568966,1.617252874,1.490936782,1.36462069,1.238304598,1.292931034,0.945517241,0.952250454,0.958983666,0.965716878,0.972450091,0.979183303,0.985916515,0.992649728,0.99938294,1.006124319,1.012849365,1.019582577,1.026315789,1.033049002,1.039782214,1.046515427,1.053248639,1.059981851,1.066715064,1.073448276,1.129655172,1.15637931,1.15637931,1.15637931,1.15637931,,
North America,NAC,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.39417589,8.470820603,8.475434223,8.480047844,8.480047844,8.480047844,8.480047844,,
